case_id,family_id,metric_row_index,change_order_rank,is_dominant,is_earliest,service,metric_family,earliest_offset_min,peak_offset_min,baseline_mean,baseline_std,earliest_value,earliest_delta_pct,earliest_residual_z,peak_value,peak_delta,peak_delta_pct,peak_residual_z,sustained_trigger_points,rank_score
S01_ad_high_cpu_run_02,S01_ad_high_cpu,62,,false,false,ad,latency_p95,-8.667,-6.833,2.90680859436,3.94376980493,7.9,171.77572047,1.2660960585,15.0458333333,12.139024739,417.606606865,3.07802568086,10,4.82412439682
S01_ad_high_cpu_run_02,S01_ad_high_cpu,63,,false,false,cart,latency_p95,-8.667,-7.833,3.30937432782,0.230190846894,8.60526315789,160.026890448,23.0065135149,13.9615384615,10.6521641337,321.878490571,46.2753592397,10,13.3
S01_ad_high_cpu_run_02,S01_ad_high_cpu,64,,false,false,checkout,latency_p95,,-8.667,15000,750,,,,15000,0,0,0,0,0
S01_ad_high_cpu_run_02,S01_ad_high_cpu,65,,false,false,email,latency_p95,-8.667,-6.833,8.4449427721,5.84069786258,21.8166666667,158.340017871,2.28940517198,43.5888888889,35.1439461168,416.153751011,6.01707996949,10,7.61622597102
S01_ad_high_cpu_run_02,S01_ad_high_cpu,66,,false,false,frontend,latency_p95,-5.833,-3.000,7757.77359484,4199.40665593,15000,93.3544439862,1.72458325629,202.317460317,-7555.45613452,-97.3920679968,-1.79917230065,6,2.32603011626
S01_ad_high_cpu_run_02,S01_ad_high_cpu,67,,false,false,payment,latency_p95,,-7.833,1.9,0.095,,,,1.98444444444,0.0844444444444,4.44444444444,0.888888888889,0,0.174518518519
S01_ad_high_cpu_run_02,S01_ad_high_cpu,68,,false,false,product-catalog,latency_p95,-8.667,-5.000,1.91643838687,0.0958219193436,2.68,39.842742577,7.9685485154,7.975,6.05856161313,316.136519422,63.2273038844,10,13.3
S01_ad_high_cpu_run_02,S01_ad_high_cpu,69,,false,false,recommendation,latency_p95,-8.667,-1.167,4.17325960504,0.504216326237,19.55,368.458755271,30.4963159557,35.9777777778,31.8045181727,762.102557299,63.0771288389,10,13.3
S01_ad_high_cpu_run_03,S01_ad_high_cpu,1,,true,true,ad,cpu_usage,-9.167,-4.000,0.00233896668552,0.000143149405699,0.535120595076,22778.5043578,3721.85707505,2.77686691764,2.77452795095,118621.952511,19382.0430996,56,14
S01_ad_high_cpu_run_03,S01_ad_high_cpu,2,,false,false,ad,dependency_error_ratio,-9.167,-0.667,0.0216802168022,0.110348363531,0.333333333333,1437.5,2.82426586637,0.666666666667,0.644986449864,2975,5.84500240171,2,3.56947609278
S01_ad_high_cpu_run_03,S01_ad_high_cpu,3,,false,false,ad,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,4,,false,false,ad,memory_usage,,-0.333,248340768.607,12417038.4304,,,,253168298.667,4827530.05962,1.94391363395,0.388782726791,0,0.0763310086933
S01_ad_high_cpu_run_03,S01_ad_high_cpu,5,,false,false,ad,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,6,,false,false,ad,pod_running_count,,-9.333,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,7,4,false,false,ad,request_count,-9.333,-1.667,1.19146341463,2.80424842704,0,-100,-0.424877982688,7.75,6.55853658537,550.460593654,2.33878586581,57,1.78974916965
S01_ad_high_cpu_run_03,S01_ad_high_cpu,8,,false,false,cart,cpu_usage,-6.833,-2.333,0.0313320648113,0.00358408311486,0.0245768244796,-21.5601505115,-1.88478897257,0.0230688584388,-0.00826320637245,-26.3730029356,-2.30552866874,3,1.6128766474
S01_ad_high_cpu_run_03,S01_ad_high_cpu,9,,false,false,cart,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,10,,false,false,cart,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,11,,false,false,cart,memory_usage,,-7.500,60336244.5528,3016812.22764,,,,60801024,464779.447154,0.77031550538,0.154063101076,0,0.0302477221779
S01_ad_high_cpu_run_03,S01_ad_high_cpu,12,,false,false,cart,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,13,,false,false,cart,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,14,1,false,false,cart,request_count,-9.333,-8.167,14.2333333333,33.0579748608,0,-100,-0.43055672325,105,90.7666666667,637.704918033,2.74568139908,57,2.6101247695
S01_ad_high_cpu_run_03,S01_ad_high_cpu,15,,false,false,checkout,cpu_usage,-8.833,-6.333,0.0371751346771,0.0046414256238,0.0458073803362,23.2204825461,1.85982634622,0.0525831096022,0.0154079749252,41.4469915415,3.31966429584,13,2.33738542231
S01_ad_high_cpu_run_03,S01_ad_high_cpu,16,,false,false,checkout,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,17,,false,false,checkout,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,18,,false,false,checkout,memory_usage,,-0.667,13595045.8103,679752.290515,,,,13268309.3333,-326736.476965,-2.40334958428,-0.480669916856,0,0.0943715270095
S01_ad_high_cpu_run_03,S01_ad_high_cpu,19,,false,false,checkout,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,20,,false,false,checkout,pod_running_count,,-9.333,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,21,,false,false,checkout,request_count,-9.333,-8.167,0.148726287263,0.386014897917,0,-100,-0.385286391964,1.95,1.80127371274,1211.13338192,4.66633210909,57,1.099944798
S01_ad_high_cpu_run_03,S01_ad_high_cpu,22,,false,false,email,cpu_usage,-8.833,-7.333,0.0039984539957,0.000498175717159,0.00482198327092,20.596192331,1.65308995773,0.00555356508465,0.00155511108895,38.8928093363,3.12161158279,13,2.19758303594
S01_ad_high_cpu_run_03,S01_ad_high_cpu,23,,false,false,email,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,24,,false,false,email,memory_usage,,-2.833,59978649.3225,2998932.46612,,,,59587242.6667,-391406.655827,-0.652576642268,-0.130515328454,0,0.0256245094864
S01_ad_high_cpu_run_03,S01_ad_high_cpu,25,,false,false,email,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,26,,false,false,email,pod_running_count,,-9.333,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,27,5,false,false,email,request_count,-9.333,-9.167,0.528726287263,1.21616873802,0,-100,-0.434747474371,3.83333333333,3.30460704607,625.012813942,2.71722742311,57,1.16751378722
S01_ad_high_cpu_run_03,S01_ad_high_cpu,28,,false,false,frontend,cpu_usage,-8.333,-2.667,0.0527304672684,0.00391690194497,0.0607871196406,15.2789322561,2.05689406716,0.0623732955478,0.00964282827944,18.2870146596,2.46185082366,6,2.58376425473
S01_ad_high_cpu_run_03,S01_ad_high_cpu,29,,false,false,frontend,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,30,,false,false,frontend,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,31,,false,false,frontend,http_5xx_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,32,,false,false,frontend,memory_usage,,-3.667,116658120.499,5832906.02493,,,,113916586.667,-2741533.83198,-2.35005829021,-0.470011658041,0,0.0922789555288
S01_ad_high_cpu_run_03,S01_ad_high_cpu,33,,false,false,frontend,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,34,,false,false,frontend,pod_running_count,,-9.333,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,35,2,false,false,frontend,request_count,-9.333,-8.167,19.2956639566,44.8344119835,0,-100,-0.430376202184,130.766666667,111.47100271,577.699751408,2.48628225014,57,2.46745523758
S01_ad_high_cpu_run_03,S01_ad_high_cpu,36,,false,false,kafka,cpu_usage,-4.333,-4.333,0.0130652770665,0.0010195561022,0.0162938645932,24.7112059718,3.16666000011,0.0162938645932,0.00322858752669,24.7112059718,3.16666000011,3,2.16541089261
S01_ad_high_cpu_run_03,S01_ad_high_cpu,37,,false,false,kafka,memory_usage,,-3.833,686485204.293,34324260.2146,,,,684560384,-1924820.29268,-0.280387731687,-0.0560775463374,0,0.0110098915976
S01_ad_high_cpu_run_03,S01_ad_high_cpu,38,,false,false,kafka,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,39,,false,false,kafka,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,40,,false,false,kafka,queue_lag,-6.167,-6.167,0.0975609756098,0.430817603236,2,1950,4.41588043316,2,1.90243902439,1950,4.41588043316,6,2.88714619492
S01_ad_high_cpu_run_03,S01_ad_high_cpu,41,,false,false,payment,cpu_usage,-4.500,-0.167,0.00952460199819,0.000633064926144,0.0110719166418,16.2454519771,2.44416422349,0.00727473139723,-0.00224987060096,-23.6216757549,-3.55393342459,2,1.60827821395
S01_ad_high_cpu_run_03,S01_ad_high_cpu,42,,false,false,payment,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,43,,false,false,payment,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,44,,false,false,payment,memory_usage,,-6.167,110542692.596,5527134.62981,,,,110206976,-335716.596206,-0.303698587687,-0.0607397175374,0,0.0119252312098
S01_ad_high_cpu_run_03,S01_ad_high_cpu,45,,false,false,payment,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,46,,false,false,payment,pod_running_count,,-9.333,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,47,,false,false,payment,request_count,-9.333,-8.167,0.49647696477,1.13797719878,0,-100,-0.436280239449,4.16666666667,3.6701897019,739.246724891,3.22518738147,57,0.862155917943
S01_ad_high_cpu_run_03,S01_ad_high_cpu,48,,false,false,product-catalog,cpu_usage,-5.500,-1.333,0.0190651517038,0.00166100868095,0.0156588553624,-17.8666102129,-2.05073963819,0.0146216046595,-0.00444354704429,-23.3071685625,-2.67521000657,3,1.83988423471
S01_ad_high_cpu_run_03,S01_ad_high_cpu,49,,false,false,product-catalog,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,50,,false,false,product-catalog,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,51,,false,false,product-catalog,memory_usage,,-5.000,13302575.8699,665128.793496,,,,13896362.6667,593786.796748,4.46369787742,0.892739575484,0,0.175274536653
S01_ad_high_cpu_run_03,S01_ad_high_cpu,52,,false,false,product-catalog,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,53,,false,false,product-catalog,pod_running_count,,-9.333,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,54,,false,false,product-catalog,request_count,-9.333,-7.333,0.516802168022,1.22049180769,0,-100,-0.423437637815,3.66666666667,3.14986449864,609.491347666,2.58081576525,57,1.1337519019
S01_ad_high_cpu_run_03,S01_ad_high_cpu,55,,false,false,recommendation,cpu_usage,-5.667,-2.167,0.0159428685162,0.00117834309177,0.0135290151353,-15.1406466058,-2.04851490004,0.0186331853135,0.0026903167973,16.8747348984,2.2831353755,3,1.5571618453
S01_ad_high_cpu_run_03,S01_ad_high_cpu,56,,false,false,recommendation,dependency_error_ratio,-0.667,-0.667,0.00838886243465,0.0525537812784,0.338541666667,3935.60875273,6.28218933444,0.338541666667,0.330152804232,3935.60875273,6.28218933444,1,1.88419807359
S01_ad_high_cpu_run_03,S01_ad_high_cpu,57,,false,false,recommendation,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,58,,false,false,recommendation,memory_usage,,-1.667,49249560.2818,2462478.01409,,,,49083733.3333,-165826.948509,-0.3367074702,-0.0673414940399,0,0.0132213799965
S01_ad_high_cpu_run_03,S01_ad_high_cpu,59,,false,false,recommendation,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,60,,false,false,recommendation,pod_running_count,,-9.333,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,61,3,false,false,recommendation,request_count,-9.333,-1.667,1.17845528455,2.75055117389,0,-100,-0.428443322829,8.15,6.97154471545,591.583304588,2.53459916748,57,1.87052215658
S01_ad_high_cpu_run_03,S01_ad_high_cpu,62,,false,false,ad,latency_p95,-9.167,-3.500,1.96734969654,0.190758803077,3.4125,73.4567070617,7.57579875818,8.1,6.13265030346,311.721414564,32.1487145261,10,13.3
S01_ad_high_cpu_run_03,S01_ad_high_cpu,63,,false,false,cart,latency_p95,-9.167,-7.333,3.01955423519,0.174588340587,3.52314814815,16.6777568385,2.88446474295,8.46,5.44044576481,180.173805173,31.1615640914,10,12.5411007661
S01_ad_high_cpu_run_03,S01_ad_high_cpu,64,,false,false,checkout,latency_p95,,-9.167,15000,750,,,,15000,0,0,0,0,0
S01_ad_high_cpu_run_03,S01_ad_high_cpu,65,,false,false,email,latency_p95,-8.167,-7.333,7.41406747632,4.20360400992,39.1111111111,427.525696738,7.54044471363,39.6428571429,32.2287896665,434.697819645,7.66694236433,9,9.18359524611
S01_ad_high_cpu_run_03,S01_ad_high_cpu,66,,false,false,frontend,latency_p95,-9.167,-9.167,8029.98928745,3441.23994199,15000,86.7997510712,2.02543584,15000,6970.01071255,86.7997510712,2.02543584,9,2.47389580479
S01_ad_high_cpu_run_03,S01_ad_high_cpu,67,,false,false,payment,latency_p95,,-0.667,1.9,0.095,,,,1.96263736264,0.0626373626374,3.2967032967,0.659340659341,0,0.129450549451
S01_ad_high_cpu_run_03,S01_ad_high_cpu,68,,false,false,product-catalog,latency_p95,-8.167,-8.167,1.907649436,0.0953824717998,6.98333333333,266.070054674,53.2140109347,6.98333333333,5.07568389734,266.070054674,53.2140109347,9,13.0851103463
S01_ad_high_cpu_run_03,S01_ad_high_cpu,69,,false,false,recommendation,latency_p95,-9.167,-8.167,3.97477924769,0.198738962385,4.79170506912,20.5527343916,4.11054687832,29.8333333333,25.8585540856,650.565791815,130.113158363,10,13.3
S01_ad_high_cpu_run_04,S01_ad_high_cpu,1,,true,true,ad,cpu_usage,-10.667,-6.167,0.00228131282498,0.000289437095973,0.593116835098,25898.9260834,2041.32618276,2.79671145981,2.79443014699,122492.194687,9654.70627595,64,14
S01_ad_high_cpu_run_04,S01_ad_high_cpu,2,,false,false,ad,memory_usage,,-7.000,253891438.562,12694571.9281,,,,258853546.667,4962108.10435,1.95442120162,0.390884240323,0,0.0767436058501
S01_ad_high_cpu_run_04,S01_ad_high_cpu,3,,false,false,ad,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,4,,false,false,ad,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,5,,false,false,cart,cpu_usage,-8.833,-2.000,0.0287273977406,0.00295642313452,0.0349452249101,21.644240894,2.10315874509,0.01816625,-0.0105611477406,-36.7633289863,-3.5722720531,4,2.48128459346
S01_ad_high_cpu_run_04,S01_ad_high_cpu,6,,false,false,cart,memory_usage,,-3.667,65871230.887,3293561.54435,,,,66498560,627329.113043,0.952356749064,0.190471349813,0,0.0373958750132
S01_ad_high_cpu_run_04,S01_ad_high_cpu,7,,false,false,cart,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,8,,false,false,cart,pod_running_count,,-10.833,1,0.05,,,,1,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,9,,false,false,checkout,cpu_usage,-9.000,-6.167,0.0341063520946,0.00499769603475,0.0455162156968,33.4537788462,2.28302472237,0.0506241270552,0.0165177749606,48.4302012562,3.30507794907,26,2.35816487234
S01_ad_high_cpu_run_04,S01_ad_high_cpu,10,,false,false,checkout,memory_usage,,-10.833,15050829.171,752541.458551,,,,14804309.3333,-246519.837681,-1.63791532599,-0.327583065199,0,0.064315475134
S01_ad_high_cpu_run_04,S01_ad_high_cpu,11,,false,false,checkout,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,12,,false,false,checkout,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,13,,false,false,email,cpu_usage,-9.000,-8.667,0.00357500397723,0.000541121655876,0.00465814208708,30.2975358,2.00165359876,0.00482496677857,0.00124996280135,34.9639555456,2.30994784218,13,1.65297657145
S01_ad_high_cpu_run_04,S01_ad_high_cpu,14,,false,false,email,memory_usage,,-0.833,56906950.8638,2845347.54319,,,,56728234.6667,-178716.197101,-0.314049855754,-0.0628099711507,0,0.0123316910026
S01_ad_high_cpu_run_04,S01_ad_high_cpu,15,,false,false,email,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,16,,false,false,email,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,17,,false,false,frontend,cpu_usage,-9.167,-8.833,0.0499954977374,0.00681619140595,0.0634746629962,26.9607582059,1.97752153014,0.0727922419579,0.0227967442205,45.5975942879,3.34449883562,21,2.3715138184
S01_ad_high_cpu_run_04,S01_ad_high_cpu,18,,false,false,frontend,memory_usage,,-2.667,113888840.719,5694442.03594,,,,108873045.333,-5015795.38551,-4.40411488417,-0.880822976834,0,0.172934911118
S01_ad_high_cpu_run_04,S01_ad_high_cpu,19,,false,false,frontend,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,20,,false,false,frontend,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,21,,false,false,kafka,cpu_usage,-9.000,-5.667,0.0146197898117,0.00224696054854,0.0176622307619,20.8104288054,1.35402508612,0.0195936459075,0.00497385609584,34.0213926459,2.21359297967,11,1.58626147158
S01_ad_high_cpu_run_04,S01_ad_high_cpu,22,,false,false,kafka,memory_usage,,-0.333,600900331.965,30045016.5983,,,,603070464,2170132.03478,0.361146752521,0.0722293505043,0,0.014181029149
S01_ad_high_cpu_run_04,S01_ad_high_cpu,23,,false,false,kafka,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,24,,false,false,kafka,pod_running_count,,-10.833,1,0.05,,,,1,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,25,,false,false,kafka,queue_lag,-3.167,-2.000,1.14782608696,4.89230714358,6,422.727272727,0.991796665794,12,10.852173913,945.454545455,2.21821189769,13,1.89819535396
S01_ad_high_cpu_run_04,S01_ad_high_cpu,26,,false,false,payment,cpu_usage,-8.833,-8.833,0.0099695019986,0.00139269482928,0.0137130726704,37.5502274065,2.68800500517,0.0137130726704,0.00374357067177,37.5502274065,2.68800500517,7,1.90992090546
S01_ad_high_cpu_run_04,S01_ad_high_cpu,27,,false,false,payment,memory_usage,,-3.833,110854512.046,5542725.60232,,,,111258282.667,403770.62029,0.364234718855,0.0728469437709,0,0.0143022832937
S01_ad_high_cpu_run_04,S01_ad_high_cpu,28,,false,false,payment,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,29,,false,false,payment,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,30,,false,false,product-catalog,cpu_usage,-7.833,-5.333,0.0199809137584,0.00297679741867,0.0245340535659,22.7874453718,1.52954305152,0.0152129014553,-0.00476801230306,-23.8628341061,-1.60172548967,4,1.14452718274
S01_ad_high_cpu_run_04,S01_ad_high_cpu,31,,false,false,product-catalog,memory_usage,,-9.500,12679862.5391,633993.126957,,,,13073066.6667,393204.127536,3.10101254113,0.620202508226,0,0.121766425782
S01_ad_high_cpu_run_04,S01_ad_high_cpu,32,,false,false,product-catalog,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,33,,false,false,product-catalog,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,34,,false,false,recommendation,cpu_usage,-8.833,-6.333,0.0159026398418,0.00241018235547,0.0213098213675,34.0017857378,2.2434740315,0.0220637601244,0.00616112028258,38.7427517938,2.55628802053,9,1.82947247112
S01_ad_high_cpu_run_04,S01_ad_high_cpu,35,,false,false,recommendation,memory_usage,,-5.833,49357666.6899,2467883.33449,,,,49418240,60573.3101449,0.122723204331,0.0245446408662,0,0.00481893115674
S01_ad_high_cpu_run_04,S01_ad_high_cpu,36,,false,false,recommendation,pod_restart_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,37,,false,false,recommendation,pod_running_count,,-10.833,3,0.15,,,,3,0,0,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,38,,false,false,ad,dependency_error_ratio,-5.333,-5.333,0.0175438596491,0.131286224097,1,5600,7.48331477355,1,0.982456140351,5600,7.48331477355,1,2.15745411098
S01_ad_high_cpu_run_04,S01_ad_high_cpu,39,,false,false,ad,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,40,3,false,false,ad,request_count,-10.833,-5.333,1.04035087719,2.50372421896,0,-100,-0.415521353876,14.35,13.3096491228,1279.34232715,5.31594055848,65,3.01782548037
S01_ad_high_cpu_run_04,S01_ad_high_cpu,41,,false,false,cart,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,42,,false,false,cart,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,43,1,false,false,cart,request_count,-10.833,-5.333,12.2719298246,29.4510134719,0,-100,-0.416689559301,152.2,139.928070175,1140.22873481,4.7512140901,65,3.71316774956
S01_ad_high_cpu_run_04,S01_ad_high_cpu,44,,false,false,checkout,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,45,,false,false,checkout,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,46,,false,false,checkout,request_count,-10.833,-5.333,0.447368421053,1.07454958819,0,-100,-0.416331108372,6.33333333333,5.88596491228,1315.68627451,5.47761124937,65,1.85070878422
S01_ad_high_cpu_run_04,S01_ad_high_cpu,47,,false,false,email,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,48,5,false,false,email,request_count,-10.833,-5.333,0.45,1.08064894589,0,-100,-0.416416452089,6.43333333333,5.98333333333,1329.62962963,5.53679652962,65,1.86535714108
S01_ad_high_cpu_run_04,S01_ad_high_cpu,49,,false,false,frontend,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,50,,false,false,frontend,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,51,,false,false,frontend,http_5xx_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,52,2,false,false,frontend,request_count,-10.833,-5.333,16.8614035088,40.4078029296,0,-100,-0.4172808786,208.1,191.238596491,1134.17958589,4.73271454091,65,3.7029929975
S01_ad_high_cpu_run_04,S01_ad_high_cpu,53,,false,false,payment,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,54,,false,false,payment,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,55,,false,false,payment,request_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,56,,false,false,product-catalog,dependency_error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,57,,false,false,product-catalog,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,58,,false,false,product-catalog,request_count,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,59,,false,false,recommendation,dependency_error_ratio,-5.333,-5.333,0.00601558687301,0.0450166887971,0.338754895898,5531.28590857,7.39146565232,0.338754895898,0.332739309025,5531.28590857,7.39146565232,1,2.1365584359
S01_ad_high_cpu_run_04,S01_ad_high_cpu,60,,false,false,recommendation,error_ratio,,-10.833,0,1e-06,,,,0,0,,0,0,0
S01_ad_high_cpu_run_04,S01_ad_high_cpu,61,4,false,false,recommendation,request_count,-10.833,-5.333,1.08114035088,2.59201193913,0,-100,-0.417104695606,13.05,11.9688596491,1107.05882353,4.61759433606,65,2.72975766363
S01_ad_high_cpu_run_04,S01_ad_high_cpu,62,,false,false,ad,latency_p95,-9.667,-8.500,2.16567267514,0.621479823825,5.95416666667,174.933822411,6.09592435071,7.525,5.35932732486,247.467098162,8.6234936669,8,9.75961060525
S01_ad_high_cpu_run_04,S01_ad_high_cpu,63,,false,false,cart,latency_p95,-9.667,-8.500,2.39969885148,0.939865790697,5.82321428571,142.664377745,3.64255776529,9.07179487179,6.67209602031,278.038888762,7.09898805378,8,8.50495161325
